Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.6054413245993,-19.6850418256388,34.3137287802883,5.83941300773414,6.20689821106382,-4.8049709432613,9.45296256279759,10.7962385710968,8.43328028248654,8.86265711008203,-11.3317191682855,27.4239694804128,3.81317629611155,7.49491770454365,5.04534161267406,8.38675648441603,5.25858598646418,9.21483570067694,7.47782655144773,0.790606971851602,2.9999960884106,6.40000411484942,5.40000302450945,5.59999652938872,3.69999725488488,0.400001002794625,-0.699997526217516,-1.00000549066218,4.40000216059993,0.800000580172068,-1.20000058551682,1.80000230318846,-2.10000075787545,-0.899996552472246,3.79999478984085,4.09999846994822,1.09999993930808,5.10000360904218,3.20000155370606,3.80000000161118,2.99999999913767,5.59999999613019,7.20000000140945,4.29999999976991,5.89999999730549,1.70000000574349,3.39999999653251,2.39999999937741,1.59999999900511,3.60000000078881,2.89999999818835,3.40000000293431,2.8,3.79999999836768,3.70000000138755,3.20000000173945,1.29999999827666,1.20000000102394,0.999999998155587,-5.09999999763123,3.39999999973611,3.20000164670707
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.18740749359131,..,..,..,..,..,..,..,..,..,2.84249997138977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.48839998245239,..,2.62899994850159,2.56439995765686,2.4993000031,..,..,..,2.1031999588,..,..,..,2.0999999046,..,..,..,..,..,1.7,..,..,..,..,..,..,..,..,..,..,1.9,..,..,..,..,..,..,..
Algeria,DZA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2380813497383,12.2710541996111,12.3665680156579,12.4251113111876,12.5212001836092,12.7074907043565,12.8942221124555,13.1013729478205,13.3281098433413,13.5763121091789,13.8289489573996,14.0883040657527,14.3535611535898,14.6223072833021,14.8956564551972,15.1768258776248,15.4642463162422,15.7612372593993,16.0668048091742,16.3808156408962,16.5432721281159,17.4253838686617,18.3385408955968,18.7137793906916,17.8314944985675,19.047247361146,19.7316657970045,19.5968364392556,19.4608339172121,19.3455945980372,19.229613875063,19.5184356953206,19.8138531241776
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.965517241379317,0.409836065573771,-0.408163265306129,-4.09836065573771,1.85185185185186,-2.65734265734265,-4.16666666666666,0.299850074962521,0,-4.33482810164425,-2.5,1.76282051282051,3.14960629921259,-1.67938931297709,-6.98757763975155,2.6711185308848,-0.487804878048777,4.41176470588236,-0.782472613458523,1.73501577287065
American Samoa,ASM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Andorra,AND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Andorra,AND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.59215217756538,7.33672475376123,7.09990747691287,6.93704780580161,6.6632370529351,6.75413170607679,7.08273185028139,7.19408799975264,7.53192403276777,7.81296169370193,7.92701635475135,7.72562665880271,7.49876497903993,7.23806946567984,7.28675600847491,7.20627364517826,6.80540008227272,6.89038992938287,7.08182236539346,6.99539619780101,7.22359093387771,6.95758640724418,6.86229281962458,6.67423318900893,6.44593066279443,6.48576924149081,6.46528811690102,6.30209786421442,6.59405703011478,6.2872038038851,5.77714799227799,..,..
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.64946536113831,8.14974348780973,7.78846720332223,5.6187897289272,0.54220565931233,3.30378704601691,2.83857556823506,1.46300017891366,0.0415571952087532,2.20872761127492,-0.132474510851083,1.24646111073419,1.77011831683124,1.78468668995906,2.32143303367481,3.2533217762911,5.54712217080133,5.0943262031371,4.82703425038704,3.78138758571333,2.54600352375863,0.929214040125956,-1.03148438999895,2.3831822482118,2.75750161326249,4.64973866754707,9.06767205144135,3.19479339289236,4.0990789217793,3.52836236122388,8.11935772169949,4.54636221364653,8.69420371612468,8.13567633837351,5.39779598500422,4.80868869916921,1.55318814103222,-5.55918636850581,-5.30284654348291,-1.97495799965345,-0.00806975341139093,-4.97444371853503,-3.54759651549344,2.50446552114518,1.43414039522716,3.70967806978986,0.346071889630295,1.58876549046354,2.01554763848308,-11.1839399355384,8.28719978108489,8.80957934841771
Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1800000668,3,3.0899999142,3.2000000477,3.2000000477,2.5899999142,..,3.2999999523,..,2.7,2.6,2.6,..,2.5,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.2388648986816,20,26.320255279541,27.3551368713379,28.3954849243164,29.4483089447021,30.5203876495361,37.5,38.49,33.8469772338867,34.980052947998,34.6,37.2594909667969,38.3981781005859,32,42,41.7850341796875,42.9062423706055,45.29,45.6338806152344,46.9554443359375,48.2238540649414,..
Angola,AGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.47399406215601,9.47707668530839,2.75965124940285,2.25591632545286,1.65374373518468,0.959755701799053,0.664274596034857,..,6.60939025572121,..,..,..,..,..,..,3.81506733203609,..,..,7.33344823653539,..,..,..,..
Angola,AGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.554941321223965,0.545806578970717,0.544412918195889,0.710960886682052,0.839266378156461,0.914264569512932,1.07363027389308,1.08632515611104,1.09117253852185,1.10979107292515,0.988416415650984,0.941818496696915,0.89571680151659,0.924988063014922,0.929811079517077,0.812875087547097,0.821263801721427,0.811413505818644,0.888609844897006,0.939457360187463,0.975916771759854,0.983787081068222,0.947583107262692,1.0310436355189,1.0914970571178,1.12518536428885,1.01255212444657,0.829723216824015,0.755827619476188,0.753638205444169,0.592742967779037,..,..
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.40000121865044,0,4.20000142853745,6.00000216509061,3.49999949008624,2.90000174246859,4.08274863510718,6.12889047765088,0.0416214618374653,-3.45009868500253,0.991359302044742,-5.83828073313141,-23.9834174420578,1.33936343647991,15.0000000288634,13.5443697551026,7.27427735460373,4.69114645093552,2.18148971840458,3.05462423430785,4.2059985561951,13.6656887608562,2.99000000000001,10.9500000059465,15.0299999905513,11.549999997879,14.0100000086059,11.1699999942146,0.860000002152788,4.39837593810763,3.47205314798103,8.54210707584141,4.95461303112738,4.82255926962156,0.943571561325001,-2.5801112218828,-0.147149825449205,-1.31636168896895,-0.702272957616017,-5.63821471714934,1.19921052145153,3.04540300954928
Angola,AGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.06146168708801,..,..,..,..,..,..,..,..,..,2.72099995613098,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2913000584,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.9813167603692,50.0388641017219,50.1002488632375,50.2166877148736,50.3554295729852,50.423163129509,50.3919178904443,50.3759878779463,50.3926091239706,50.4500803292776,50.5124293040282,50.5273941595593,50.5527871590322,50.5585046992229,50.5536085854365,50.5444680572469,50.4944353151059,50.4526975327274,50.4150885632967,50.3811780475697,50.3580568561654,49.7968873751796,49.7603469263542,49.7397634896491,49.7318212476816,49.7378006487985,49.73780906359,49.749685969671,49.7787683113232,49.8228183702489,49.8120233922948,49.902065440313,49.932998460806
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.7630462646484,95.9406509399414,96.1181335449219,96.2949447631836,96.4703903198242,96.643798828125,96.8144836425781,96.9817733764648,97.1449813842773,97.303352355957,97.6731262207031,97.7458038330078,100,97.8725204467773,97.9405746459961,92.2,100,100,100,98.5305938720703,98.6913757324219,94.5520140336941,100,100,100,100,100,100,100,100,100,100,..
Antigua and Barbuda,ATG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.4386347880213,93.7098652152215,94.0200279031483,94.3252592019729,94.624883549818,94.9178518936987,95.2032694015414,95.480255585198,95.7479582817867,96.0055251493441,96.5717185916311,96.6992095360367,100,96.9658698902141,97.1123787586216,100,100,100,100,98.0183195957434,98.2378008570442,92.6706917040569,100,100,100,100,100,100,100,100,100,100,..
Antigua and Barbuda,ATG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4455533097524,3.47927208724895,3.37926661408311,3.37211775070632,3.3575858778626,3.43869703792509,3.65053439926645,3.75747704232076,3.94091385107204,4.05440186396825,4.16361335020985,4.22357803581972,4.34095472504696,4.6199167467179,4.65410876477369,4.71647322490578,4.9199579702083,5.11119781506048,5.14228057320633,5.36588828163816,5.43555633350837,5.25890993785239,5.35962771175035,5.34368396668814,5.34089380967323,5.45023960151655,5.5264785124332,5.48842722154545,5.5508261847074,5.52558159731646,5.12173012173012,..,..
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.38362791988654,8.07974533747,8.16143079663027,3.81491616580738,-0.0840122641931771,5.36401626939377,10.1649956029662,7.64379359328571,11.4938285668869,6.62636884518409,5.21327289689654,5.25227466114957,3.0117146835789,2.17657860265945,1.15847519142054,5.27987870861692,6.67670710324275,-4.35958738239289,6.604459720823,5.47160848207982,4.73112509163744,3.70761791039318,6.20343125361171,-4.54800347258288,1.02744196976448,6.07654368848381,5.76702861180377,6.47383131641985,12.7081485327737,9.31538316339757,-0.0143406519434848,-11.9626972488343,-7.84059474412177,-1.95861262834343,1.439268512944,0.485932080790846,2.21145251322996,1.44515529873077,4.09976553877765,2.46333336590416,6.95318609219737,3.10044514982847,-18.8803992026325,8.1917184618173,9.51639564359461
Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.70642185211182,..,..,..,..,..,..,..,..,..,6.53000020980835,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5999999046,..,..,6.1048002243,..,..,3.8800001144,..,..,..,..,2.6,2.3,2.5,2.4,2.4,2.4,2,1.7,2.2,2.2,..,..,3.6,3.55,3.61,3.01,2.89,..,..,..,..,..
Antigua and Barbuda,ATG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.1548004150391,92.4921875,92.8294525146484,93.1660461425781,93.5012741088867,93.8344650268555,94.1649398803711,94.4920120239258,94.8150024414063,95.1331558227539,95.6804733276367,95.5110634674458,96.0960006713867,96.2979507446289,96.50537109375,96.7252655029297,96.9644088745117,97.2243957519531,97.5016021728516,97.7922058105469,98.82,99.0342864990234,99.143798828125,99.285774230957,100,99.6890335083008,99.8997421264648,100,99.9937362670898,100,100,100,..
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.8945883201315,79.2542709682829,79.7786350872369,80.3337006585459,80.9358863354632,81.608093422829,82.3698768370974,83.247062020095,84.2638406906497,85.4318646348945,91.7907280675116,88.6387107010035,92.5830974497896,92.9043660661052,93.1807940987941,93.4174966806644,93.6189826730907,93.7968151410963,93.9690229551928,94.1565361473394,98.6167091875539,97.7890435761809,96.0965621663528,95.4264642484105,100,97.6160575199843,99.2730691798647,100,99.9229553144899,100,100,100,..
